"Source Name","Date Accessed",URL,Name,Value,"Date Created","End Date/Time",Comment,"Data Source"
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.srv.stackadapt.com,sa-user-id,"s%3A0-07cf7c2d-c4ff-5522-46c5-49f8d5fe893b.N2sY4kkpHJL2EUF79LZEf1IreN4LJtzc5Zy1R715Oh4","2024-03-17 03:41:44 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",sync.srv.stackadapt.com,sa-user-id-v2,"s%3AB898LcT_VSJGxUn41f6JO2bXOR4.4Q21o8fTcam7ME%2Br3PAZ2byVZjnaCxcsNCae%2FQon0DQ","2024-03-17 03:41:44 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.srv.stackadapt.com,sa-user-id-v2,"s%3AB898LcT_VSJGxUn41f6JO2bXOR4.4Q21o8fTcam7ME%2Br3PAZ2byVZjnaCxcsNCae%2FQon0DQ","2024-03-17 03:41:44 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",sync.srv.stackadapt.com,sa-user-id-v3,"s%3AAQAKIGISXBgWgCE8U-1LJviNOcvrIZ3nelypCyTcA8oOu42aEMIBGAQg-czZrwYwAToEovpzKUIEbzWHXg.ey0CY21c9fYG0UoPlHyxoGHARUxf6h0So7U0wv%2BX8Ec","2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.srv.stackadapt.com,sa-user-id-v3,"s%3AAQAKIGISXBgWgCE8U-1LJviNOcvrIZ3nelypCyTcA8oOu42aEMIBGAQg-czZrwYwAToEovpzKUIEbzWHXg.ey0CY21c9fYG0UoPlHyxoGHARUxf6h0So7U0wv%2BX8Ec","2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.sportradarserving.com,c,1710646905,"2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.pubmatic.com,KRTBCOOKIE_1101,"23040-7347172507685681305&KRTB&23369-7347172507685681305","2024-03-17 03:41:44 WAT","2024-04-16 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.smartadserver.com,pid,8164017241466502558,"2024-03-17 03:41:45 WAT","2025-04-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.smartadserver.com,TestIfCookieP,ok,"2024-03-17 03:41:45 WAT","2025-04-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.smartadserver.com,csync,"127:AALefU7L7M0AABUjPsWYOg","2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.pubmatic.com,KRTBCOOKIE_57,"22776-5453130271131368581&KRTB&23339-5453130271131368581","2024-03-17 03:41:44 WAT","2024-06-15 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.pubmatic.com,KRTBCOOKIE_860,"16335-B898LcT_VSJGxUn41f6JO2bXOR4&KRTB&23334-B898LcT_VSJGxUn41f6JO2bXOR4&KRTB&23417-B898LcT_VSJGxUn41f6JO2bXOR4&KRTB&23426-B898LcT_VSJGxUn41f6JO2bXOR4","2024-03-17 03:41:45 WAT","2024-06-15 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.sportradarserving.com,zuuid,"28474d98-e8cb-4201-b12b-8f9ace441e1e","2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.sportradarserving.com,zuuid_lu,1710646905,"2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.sportradarserving.com,zuuid_k,1,"2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.sportradarserving.com,zuuid_k_lu,1710646905,"2024-03-17 03:41:45 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.mfadsrvr.com,tuuid,"c6a42903-b7b5-47f6-b766-813dbfbd3147","2024-03-17 03:41:44 WAT","2026-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.mfadsrvr.com,tuuid_lu,1710646905,"2024-03-17 03:41:45 WAT","2026-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.mfadsrvr.com,ssh,"!bidswitch,1710646905","2024-03-17 03:41:45 WAT","2026-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.clientgear.com,mkuuid,"mkfa474fcfbc2a49b28fae6b5a1b95a611","2024-03-17 03:41:39 WAT","2024-09-13 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:45 WAT",.yieldmo.com,yieldmo_id,"VqMw6FFwwfFzMJPs6x1u%7C1710633600000%7C0","2024-03-17 03:41:34 WAT","2025-03-17 03:41:45 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.onaudience.com,done_redirects104,1,"2024-03-17 03:41:45 WAT","2024-03-18 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.contextweb.com,V,v0DmFejR85Ur,"2024-03-17 03:41:38 WAT","2025-03-12 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.contextweb.com,pb_rtb_ev,"3-1q9y|2N.0.AAAI0RDK74QHrgMK6HmIAAAAAAA|3oy.0.2c253e6a-61be-4d3f-894d-77ac58cb8eef-65f66674-5553|4is.0.CAESEDXpRZrERAEVXspI4F8o8_U|7TY.0|7dN.0.AALefU7L7M0AABUjPsWYOg","2024-03-17 03:41:45 WAT","2025-03-17 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.1rx.io,_rxuuid,"%7B%22rx_uuid%22%3A%22RX-a0f7c3f0-e30c-4e07-a860-627630b867c8-005%22%2C%22nxtrdr%22%3Afalse%7D","2024-03-17 03:41:46 WAT","2025-03-17 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.bidr.io,bito,AALefU7L7M0AABUjPsWYOg,"2024-03-17 03:41:26 WAT","2025-04-15 23:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.onaudience.com,done_redirects200,1,"2024-03-17 03:41:46 WAT","2024-03-18 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_466,"16530-4c003e47-2be7-494a-a5d6-9865a7875b12","2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_699,"22727-AALefU7L7M0AABUjPsWYOg","2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_188,"3189-2c253e6a-61be-4d3f-894d-77ac58cb8eef-65f66674-5553&KRTB&23418-2c253e6a-61be-4d3f-894d-77ac58cb8eef-65f66674-5553","2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_22,"14911-8182839398443301887&KRTB&23150-8182839398443301887&KRTB&23527-8182839398443301887","2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_632,"23041-6J4al8_7GpAfH8ZWF1WqfJAv7t8LklCWL9SQP2QwQhI&KRTB&23047-6J4al8_7GpAfH8ZWF1WqfJAv7t8LklCWL9SQP2QwQhI&KRTB&23234-6J4al8_7GpAfH8ZWF1WqfJAv7t8LklCWL9SQP2QwQhI&KRTB&23361-6J4al8_7GpAfH8ZWF1WqfJAv7t8LklCWL9SQP2QwQhI","2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_409,"22966-NrGB8F9IYRjWUTnVQUQVaXaR","2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,SPugT,1710646906,"2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.ads.stickyadstv.com,UID,"3a1f6220c952b9d43b743ece2c8add","2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_32,"11175-AAAHx62J3zGhfANw-HmlAAAAAAA&KRTB&22713-AAAHx62J3zGhfANw-HmlAAAAAAA&KRTB&22715-AAAHx62J3zGhfANw-HmlAAAAAAA&KRTB&23519-AAAHx62J3zGhfANw-HmlAAAAAAA","2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.onaudience.com,done_redirects147,1,"2024-03-17 03:41:46 WAT","2024-03-18 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.semasio.net,SEUNCY,A6DF8A4D190DF0F2,"2024-03-17 03:41:46 WAT","2025-03-17 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KRTBCOOKIE_594,"17105-RX-a0f7c3f0-e30c-4e07-a860-627630b867c8-005&KRTB&17107-RX-a0f7c3f0-e30c-4e07-a860-627630b867c8-005","2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,PugT,1710646906,"2024-03-17 03:41:46 WAT","2024-04-16 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,KADUSERCOOKIE,"12907E7A-1F67-4B60-B9FB-541F83D250B0","2024-03-17 03:41:23 WAT","2025-03-17 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:46 WAT",.pubmatic.com,chkChromeAb67Sec,6,"2024-03-17 03:41:46 WAT","2024-06-15 03:41:46 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:47 WAT",.onaudience.com,done_redirects219,1,"2024-03-17 03:41:47 WAT","2024-03-18 03:41:47 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:47 WAT",.ads.pubmatic.com,pubsyncexp,1710668507274,"2024-03-17 03:41:47 WAT","2024-03-18 03:41:47 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:47 WAT",.mathtag.com,uuid,"691e65f6-667b-4d00-86bf-a5de140ab513","2024-03-17 03:41:47 WAT","2025-04-14 03:41:47 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:47 WAT",.onaudience.com,cookie,39c467e5d6d50209,"2024-03-17 03:41:46 WAT","2025-03-17 03:41:47 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:47 WAT",.zeotap.com,zsc,"%AA%99%83%1ES%0C%B0%09%0B%C5%DE%DB%05d%C5%B6%9D%B5%C7%99%FA%19%B0%5D%8F%18%0C%A3e%BB%C3%0F%40%9F%D4%93%3Cf%83%CFd%F3_%1B%7C%26lwP%EF%CB%2B%9C%0D%EF%BA%B8%885a%1Dqkdv6%C4%BB%EF%E1%A4%99%1CwN%97%FD%950%81%1C%7C%9E","2024-03-17 03:41:47 WAT","2024-03-18 03:41:47 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:48 WAT",".targeting.unrulymedia.com",_rxuuid,"%7B%22rx_uuid%22%3A%22RX-a0f7c3f0-e30c-4e07-a860-627630b867c8-005%22%7D","2024-03-17 03:41:41 WAT","2025-03-17 03:41:48 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:41:48 WAT",.zeotap.com,zc,"036675df-a240-47fa-70f3-1468c09e1cb5","2024-03-17 03:41:45 WAT","2025-03-17 03:41:48 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.adsrvr.org,TDID,"c25304a7-d14b-4224-8603-4cfe37a2969e","2024-03-17 03:41:07 WAT","2025-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.adsrvr.org,TDCPM,"CAESFQoGZ29vZ2xlEgsI9PjuycOP4zwQBRIWCgdydWJpY29uEgsI5KXs8sSP4zwQBRIVCgZjYXNhbGUSCwi41JX3xY_jPBAFEhcKCHB1Ym1hdGljEgsIxI7Oh8aP4zwQBRgBIAEoAjILCLSH3pfej-M8EAU4AVoOc21hcnQtYWRzZXJ2ZXJgAg..","2024-03-17 03:42:04 WAT","2025-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.company-target.com,tuuid,"4fb65e84-e5bf-4e9f-8f88-0325648944f6","2024-03-17 03:41:39 WAT","2026-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.company-target.com,tuuid_lu,1710646924|eqx:0|ix:0,"2024-03-17 03:42:04 WAT","2026-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.taboola.com,t_gid,"ca30cc05-3093-490c-ad61-6335a9bb27d9-tuctcefebdc","2024-03-17 03:41:16 WAT","2025-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:04 WAT",.taboola.com,t_pt_gid,"ca30cc05-3093-490c-ad61-6335a9bb27d9-tuctcefebdc","2024-03-17 03:41:16 WAT","2025-03-17 03:42:04 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adotmob.com,uid,0a482402006879b25bb3e5a0,"2024-03-17 03:42:05 WAT","2025-04-16 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adotmob.com,uuid,0a482402006879b25bb3e5a0,"2024-03-17 03:42:05 WAT","2025-04-16 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adotmob.com,partners,"SMA%3A1710646925535","2024-03-17 03:42:05 WAT","2025-04-16 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adnxs.com,XANDR_PANID,"Ob8zxGCE4CPXGcG_Qa-tOEGIClipVdoz5QnG6Gd8jwS_wvAJeH_6SmaZOZkHbZKsXDSEnvKTpb_J_DxYvpznenYk6sBgU_WG7a91UE2AJRg.","2024-03-17 03:41:23 WAT","2024-06-15 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adnxs.com,"receive-cookie-deprecation",1,"2024-03-17 03:41:23 WAT","2034-03-05 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:05 WAT",.adnxs.com,uuid2,5453130271131368581,"2024-03-17 03:41:23 WAT","2024-06-15 03:42:05 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:42:07 WAT",.go.sonobi.com,__uis,"24a4b21d-1d52-444a-b02c-ffd36345ed03","2024-03-17 03:41:59 WAT","2024-04-16 03:42:07 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:49:03 WAT",.google.com,NID,"512=N_Fe8kbLdHRVLvkxXbxe3oL6koYnpL3jIbM4Ef3OvEHw-BY1lf2AOUkPobvgJS7BN0uYKnZ39JvaR2tPddjITZsRmo0_4vhNNFDiqc5TpFQ1zPqHDdEzU-QAIU4L1L9jynkuzkoFDlIxS0uZ-n0_e2M09rPZi1YraWViYZ18aSPCFOSVr32ZM9GG4Gw8dvm_","2024-03-17 03:42:08 WAT","2024-09-16 03:42:08 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:48:31 WAT",.nairaland.com,_gat_gtag_UA_91638_1,1,"2024-03-17 03:48:31 WAT","2024-03-17 03:49:31 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:48:52 WAT",.nairaland.com,_gid,"GA1.2.282484429.1710646981","2024-03-17 03:43:01 WAT","2024-03-18 03:48:52 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:48:52 WAT",.nairaland.com,_ga,"GA1.1.1082425274.1710646981","2024-03-17 03:48:52 WAT","2026-03-17 03:48:52 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:48:57 WAT",.nairaland.com,_ga_GGM2XGB2C1,"GS1.1.1710646980.1.1.1710647337.0.0.0","2024-03-17 03:48:57 WAT","2026-03-17 03:48:57 WAT","Chrome Cookies",LogicalFileSet1
LogicalFileSet1,"2024-03-17 03:48:58 WAT",.google.com,1P_JAR,2024-03-17-03,"2024-03-17 03:39:58 WAT","2024-04-16 03:48:58 WAT","Chrome Cookies",LogicalFileSet1
